year,weight_kg,product_category,departure_place,departure_region,arrival_place,arrival_region
1753,1329.6834979999999,Silk,Batavia,Batavia,Amsterdam,Republiek
1753,982.319,Silk,Batavia,Batavia,Zeeland,Republiek
1753,8400.0,Silk,Kanton,China,Batavia,Batavia
1753,3547.908,Silk,Kanton,China,Batavia,Batavia
1753,8400.0,Silk,Batavia,Batavia,Basra,Perzië
1753,239.59,Silk,Batavia,Batavia,Basra,Perzië
1753,24.7,Nutmeg,Banda-Neira,Banda,Amboina,Amboina
1753,123500.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1753,8094.19,Opium,Hooghly,Bengalen,Batavia,Batavia
1753,13665.769,Opium,Batavia,Batavia,,Bengalen
1753,150653.698,Pepper,,Bengalen,Amsterdam,Republiek
1753,72618.0,Pepper,,Bengalen,Hoorn,Republiek
1753,74100.0,Pepper,,Bengalen,Delft,Republiek
1753,543.4,Pepper,Batavia,Batavia,Rotterdam,Republiek
1753,432.25,Pepper,Batavia,Batavia,Delft,Republiek
1753,42883.646,Pepper,Batavia,Batavia,Hoorn,Republiek
1753,370.5,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1753,126560.33,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1753,212591.912,Pepper,,Ceylon,Zeeland,Republiek
1753,1482.0,Pepper,Batavia,Batavia,Malakka,Malakka
1753,3828.5,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1753,106185.794,Opium,,Bengalen,Batavia,Batavia
1753,4943.458,Nutmeg,Batavia,Batavia,Palicol,Coromandel
1753,1505.712,Nutmeg,Batavia,Batavia,Bimlipatam,Coromandel
1753,9931.376,Nutmeg,Batavia,Batavia,Sadras,Coromandel
1753,19952.66,Nutmeg,Batavia,Batavia,Nagapattinam,Coromandel
1753,912.912,Nutmeg,Batavia,Batavia,Jagannathpur,Coromandel
1753,380.38,Nutmeg,Batavia,Batavia,Porto Novo,Coromandel
1753,2282.28,Nutmeg,Batavia,Batavia,,Malabar
1753,3015.3759999999997,Nutmeg,Batavia,Batavia,,Malabar
1753,509.808,Nutmeg,Batavia,Batavia,,Ceylon
1753,6833.1314999999995,Opium,Batavia,Batavia,Nagapattinam,Coromandel
1753,12704.692,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1753,61750.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1753,15437.5,Nutmeg,Batavia,Batavia,Delft,Republiek
1753,24305.293999999998,Sugar,,Cochin-China,Malakka,Malakka
1753,3.5,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1753,1.0,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1753,304.304,Nutmeg,Batavia,Batavia,,Ceylon
1753,1.0,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1753,15437.5,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1753,3195.192,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1753,7.5,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1753,63.232,Nutmeg,,Malabar,Batavia,Batavia
1753,220830.844,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1753,6847.334,Silk,,Bengalen,Hoorn,Republiek
1753,93915.822,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1753,0.5,Nutmeg,Batavia,Batavia,Nagasaki,Japan
1753,304.304,Nutmeg,Batavia,Batavia,Basra,Perzië
1753,2963.012,Nutmeg,Batavia,Batavia,Basra,Perzië
1753,191.178,Nutmeg,Batavia,Batavia,Padang,Sumatra's Westkust
1753,1901.9,Nutmeg,Batavia,Batavia,Surat,Surat
1753,24745.942,Nutmeg,Batavia,Batavia,Surat,Surat
1753,49400.0,Pepper,Batavia,Batavia,Gamron,Perzië
1753,14820.0,Pepper,Batavia,Batavia,Basra,Perzië
1753,19760.0,Pepper,Batavia,Batavia,Nagasaki,Japan
1753,1482.0,Pepper,Batavia,Batavia,Banda-Neira,Banda
1753,20.0,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1753,988.0,Pepper,Batavia,Batavia,Amboina,Amboina
1753,27.169999999999998,Nutmeg,,Cochin-China,Malakka,Malakka
1753,4947.41,Nutmeg,Batavia,Batavia,Gamron,Perzië
1753,3195.192,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1753,3195.192,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1753,15437.5,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1753,76.076,Nutmeg,Batavia,Batavia,Gamron,Perzië
1753,15437.5,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1753,76.076,Nutmeg,Batavia,Batavia,Malakka,Malakka
1753,123.5,Nutmeg,Batavia,Batavia,,Cochin-China
1753,12050.636,Nutmeg,Batavia,Batavia,Kanton,China
1753,1.0,Nutmeg,Batavia,Batavia,Delft,Republiek
1754,4092.296,Cloves,Batavia,Batavia,Kanton,China
1754,1707.758,Cloves,Batavia,Batavia,Malakka,Malakka
1754,3285.594,Cloves,Batavia,Batavia,Nagasaki,Japan
1754,99.788,Cloves,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1754,260.338,Cloves,Kedah,Malakka,Malakka,Malakka
1754,49.4,Cloves,Batavia,Batavia,,Timor
1754,59.28,Cloves,Batavia,Batavia,Semarang,Java's Noordoostkust
1754,24700.0,Pepper,Batavia,Batavia,Surat,Surat
1754,152556.586,Cloves,Amboina,Amboina,Batavia,Batavia
1754,6175.0,Cloves,Batavia,Batavia,Enkhuizen,Republiek
1754,2593.5,Pepper,Pulau Tjinkuk,Sumatra's Westkust,Batavia,Batavia
1754,5973.942,Cloves,Batavia,Batavia,Kharg,Perzië
1754,33576.686,Cloves,Batavia,Batavia,Surat,Surat
1754,3484.676,Cloves,Batavia,Batavia,Surat,Surat
1754,6175.0,Cloves,Batavia,Batavia,Rotterdam,Republiek
1754,6175.0,Cloves,Batavia,Batavia,Delft,Republiek
1754,6175.0,Cloves,Batavia,Batavia,Hoorn,Republiek
1754,49400.0,Cloves,Batavia,Batavia,Amsterdam,Republiek
1754,24700.0,Cloves,Batavia,Batavia,Zeeland,Republiek
1754,19774.326,Cloves,Batavia,Batavia,Nagapattinam,Coromandel
1754,4947.41,Cloves,Batavia,Batavia,Pulicat,Coromandel
1754,98409.246,Opium,,Bengalen,Batavia,Batavia
1754,4993.352,Cloves,Batavia,Batavia,,Malabar
1754,4945.928,Cloves,Batavia,Batavia,Sadras,Coromandel
1754,1445.9379999999999,Cloves,Batavia,Batavia,,Ceylon
1754,260.338,Cloves,Batavia,Batavia,Kedah,Malakka
1754,14820.0,Pepper,Batavia,Batavia,Kharg,Perzië
1754,714.818,Nutmeg,Batavia,Batavia,Malakka,Malakka
1754,148402.046,Pepper,,Malabar,Batavia,Batavia
1754,4940.0,Cinnamon,,Ceylon,Delft,Republiek
1754,4940.0,Cinnamon,,Ceylon,Rotterdam,Republiek
1754,741.0,Cinnamon,,Malabar,Kharg,Perzië
1754,237120.0,Cinnamon,,Ceylon,Amsterdam,Republiek
1754,39.519999999999996,Cinnamon,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1754,118.56,Cinnamon,Batavia,Batavia,,Timor
1754,4940.0,Cinnamon,,Ceylon,Hoorn,Republiek
1754,79.03999999999999,Cinnamon,Batavia,Batavia,Semarang,Java's Noordoostkust
1754,2470.0,Cinnamon,Batavia,Batavia,,Bengalen
1754,9880.0,Cinnamon,Batavia,Batavia,Hoorn,Republiek
1754,9880.0,Cinnamon,Batavia,Batavia,Delft,Republiek
1754,9880.0,Cinnamon,Batavia,Batavia,Rotterdam,Republiek
1754,247.0,Cinnamon,,Malabar,Batavia,Batavia
1754,1185.6,Cinnamon,Batavia,Batavia,Surat,Surat
1754,9877.036,Cinnamon,Batavia,Batavia,Enkhuizen,Republiek
1754,4940.0,Cinnamon,,Ceylon,Enkhuizen,Republiek
1754,39.519999999999996,Cinnamon,Batavia,Batavia,Ternate,Ternate
1754,39.519999999999996,Cinnamon,Batavia,Batavia,Banda-Neira,Banda
1754,1532.882,Sugar,Batavia,Batavia,Banda-Neira,Banda
1754,19729.4955,Sugar,Batavia,Batavia,Nagasaki,Japan
1754,10177.882,Sugar,Batavia,Batavia,Malakka,Malakka
1754,29712.124,Sugar,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1754,24988.002,Sugar,,Ceylon,Amsterdam,Republiek
1754,2470.0,Sugar,Batavia,Batavia,Hoorn,Republiek
1754,12414.714,Sugar,Batavia,Batavia,,Ceylon
1754,17354.22,Sugar,Batavia,Batavia,,Malabar
1754,1612.91,Sugar,Batavia,Batavia,Bimlipatam,Coromandel
1754,1104.584,Sugar,Batavia,Batavia,Jagannathpur,Coromandel
1754,9880.0,Sugar,Batavia,Batavia,Amsterdam,Republiek
1754,2470.0,Sugar,Batavia,Batavia,Rotterdam,Republiek
1754,31431.244,Sugar,Batavia,Batavia,Surat,Surat
1754,378.89799999999997,Sugar,Batavia,Batavia,Padang,Sumatra's Westkust
1754,49465.702,Sugar,Batavia,Batavia,Kharg,Perzië
1754,39520.0,Cinnamon,,Ceylon,Batavia,Batavia
1754,305.786,Pepper,Padang,Sumatra's Westkust,Batavia,Batavia
1754,1827.8,Cinnamon,Batavia,Batavia,Kharg,Perzië
1754,10094.89,Silk,,Bengalen,Enkhuizen,Republiek
1754,839166.692,Pepper,Batavia,Batavia,Kanton,China
1754,142797.122,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1754,706543.5,Pepper,Bantam,Bantam,Batavia,Batavia
1754,7410.0,Pepper,Batavia,Batavia,Jagannathpur,Coromandel
1754,93524.08,Pepper,Bandjarmasin,Bandjarmasin,Batavia,Batavia
1754,122866.692,Pepper,Batavia,Batavia,Zeeland,Republiek
1754,5100.55,Pepper,Gamron,Perzië,Kharg,Perzië
1754,185.25,Pepper,Batavia,Batavia,Amsterdam,Republiek
1754,2778.75,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1754,1173.25,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1754,236979.21,Pepper,Batavia,Batavia,Hoorn,Republiek
1754,6224.4,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1754,85425.444,Pepper,Batavia,Batavia,Delft,Republiek
1754,123034.158,Pepper,Batavia,Batavia,Rotterdam,Republiek
1754,315225.352,Pepper,Batavia,Batavia,Amsterdam,Republiek
1754,6175.0,Pepper,Batavia,Batavia,,Cochin-China
1754,1482.0,Pepper,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1754,330610.488,Pepper,,Ceylon,Amsterdam,Republiek
1754,10911.472,Silk,,Bengalen,Zeeland,Republiek
1754,420.0,Silk,Batavia,Batavia,Malakka,Malakka
1754,42502.0804,Tea,Batavia,Batavia,Rotterdam,Republiek
1754,597011.4735,Tea,Kanton,China,Zeeland,Republiek
1754,930353.164,Tea,Kanton,China,Amsterdam,Republiek
1754,242810.88,Tea,Kanton,China,Delft,Republiek
1754,29640.0,Pepper,Batavia,Batavia,Nagasaki,Japan
1754,988.0,Pepper,Batavia,Batavia,Makassar,Makassar
1754,988.0,Pepper,Batavia,Batavia,Amboina,Amboina
1754,56810.0,Pepper,,Bengalen,Zeeland,Republiek
1754,44460.0,Pepper,,Bengalen,Enkhuizen,Republiek
1754,93860.0,Pepper,,Bengalen,Amsterdam,Republiek
1754,5100.55,Pepper,,Malabar,Gamron,Perzië
1754,24791.39,Pepper,,Malabar,Kharg,Perzië
1754,448206.694,Pepper,,Malabar,Galle,Ceylon
1754,20447.154,Silk,,Bengalen,Amsterdam,Republiek
1754,222300.0,Pepper,Batavia,Batavia,,Bengalen
1754,238390.074,Pepper,Palembang,Palembang,Batavia,Batavia
1754,6876.727,Silk,Kanton,China,Amsterdam,Republiek
1754,1141.14,Nutmeg,Batavia,Batavia,,Malabar
1754,12399.894,Nutmeg,Batavia,Batavia,Sadras,Coromandel
1754,996.8919999999999,Nutmeg,Batavia,Batavia,Kharg,Perzië
1754,9886.916,Nutmeg,Batavia,Batavia,Pulicat,Coromandel
1754,0.5,Nutmeg,Batavia,Batavia,Nagapattinam,Coromandel
1754,760.76,Nutmeg,Batavia,Batavia,Bimlipatam,Coromandel
1754,456.456,Nutmeg,Batavia,Batavia,Sadras,Coromandel
1754,456.456,Nutmeg,Batavia,Batavia,Pulicat,Coromandel
1754,1597.596,Nutmeg,Batavia,Batavia,Nagapattinam,Coromandel
1754,33269.418,Nutmeg,Batavia,Batavia,Nagapattinam,Coromandel
1754,3043.04,Nutmeg,Batavia,Batavia,Jagannathpur,Coromandel
1754,5.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1754,6.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1754,12932.92,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1754,1004.302,Nutmeg,Batavia,Batavia,,Ceylon
1754,37050.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1754,25713.688,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1754,3195.192,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1754,9262.5,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1754,1.0,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1754,1.0,Nutmeg,Batavia,Batavia,Delft,Republiek
1754,3195.192,Nutmeg,Batavia,Batavia,Delft,Republiek
1754,9262.5,Nutmeg,Batavia,Batavia,Delft,Republiek
1754,1.0,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1754,3195.192,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1754,9262.5,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1754,19752.096,Nutmeg,Batavia,Batavia,Surat,Surat
1754,3255.707,Silk,Kanton,China,Zeeland,Republiek
1754,3024.268,Nutmeg,Batavia,Batavia,Gamron,Perzië
1754,988.9879999999999,Nutmeg,Batavia,Batavia,Surat,Surat
1754,71854.77,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1754,532.532,Nutmeg,Batavia,Batavia,,Ceylon
1754,3012.906,Nutmeg,Batavia,Batavia,,Malabar
1754,639.236,Nutmeg,Surat,Surat,Batavia,Batavia
1754,119.054,Nutmeg,Batavia,Batavia,Semarang,Java's Noordoostkust
1754,152.152,Nutmeg,Batavia,Batavia,Semarang,Java's Noordoostkust
1754,121.524,Nutmeg,Batavia,Batavia,,Cochin-China
1754,2962.024,Nutmeg,Batavia,Batavia,Kanton,China
1754,20.0,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1754,213800.236,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1754,21719.698,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1754,27.169999999999998,Nutmeg,Malakka,Malakka,Batavia,Batavia
1754,12.2265,Nutmeg,Malakka,Malakka,Batavia,Batavia
1754,24691.108,Nutmeg,Batavia,Batavia,,Coromandel
1754,11556.636,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1754,1.0,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1754,5173.168,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1754,74.1,Nutmeg,Batavia,Batavia,,Timor
1754,0.5,Nutmeg,Batavia,Batavia,Nagasaki,Japan
1754,128.934,Silk,Amboina,Amboina,Batavia,Batavia
1754,46.436,Silk,Malakka,Malakka,Batavia,Batavia
1754,48.7825,Silk,Batavia,Batavia,Zeeland,Republiek
1754,117.2015,Silk,Batavia,Batavia,Amsterdam,Republiek
1756,496.80345,Silk,Batavia,Batavia,Kharg,Perzië
1756,37.05,Cinnamon,Batavia,Batavia,Zeeland,Republiek
1756,35081.409999999996,Cinnamon,,Timor,Batavia,Batavia
1756,705.926,Cinnamon,Kaap de Goede Hoop,Kaap de Goede Hoop,Batavia,Batavia
1756,2043.184,Cinnamon,Batavia,Batavia,Amsterdam,Republiek
1756,39.519999999999996,Cinnamon,Muscat,Perzië,Batavia,Batavia
1756,4920.734,Nutmeg,Batavia,Batavia,Jagannathpur,Coromandel
1756,775.086,Nutmeg,Batavia,Batavia,Colombo,Ceylon
1756,9878.024,Nutmeg,Batavia,Batavia,Bimlipatam,Coromandel
1756,71073.262,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1756,39.519999999999996,Cinnamon,Batavia,Batavia,Malakka,Malakka
1756,26.182,Nutmeg,Semarang,Java's Noordoostkust,Batavia,Batavia
1756,21.489,Nutmeg,Makassar,Makassar,Batavia,Batavia
1756,20.0,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1756,184956.07,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1756,25979.953999999998,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1756,0.5,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1756,9889.88,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1756,1422.72,Cinnamon,Batavia,Batavia,,Bengalen
1756,158080.0,Cinnamon,,Ceylon,Amsterdam,Republiek
1756,2738.736,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1756,661079.63025,Tea,Kanton,China,Amsterdam,Republiek
1756,300254.188,Tea,Kanton,China,Enkhuizen,Republiek
1756,354333.9735,Tea,Kanton,China,Zeeland,Republiek
1756,2458.8849999999998,Tea,Batavia,Batavia,Surat,Surat
1756,18442.996,Silk,,Bengalen,Amsterdam,Republiek
1756,6498.076,Silk,Kanton,China,Amsterdam,Republiek
1756,3403.66,Silk,Kanton,China,Zeeland,Republiek
1756,79040.0,Cinnamon,,Ceylon,Zeeland,Republiek
1756,10813.166,Silk,,Bengalen,Zeeland,Republiek
1756,252.0,Silk,Kanton,China,Batavia,Batavia
1756,3.0875,Silk,Tegal,Java's Noordoostkust,Batavia,Batavia
1756,252.0,Silk,Batavia,Batavia,Malakka,Malakka
1756,1098.656,Cinnamon,Surat,Surat,Batavia,Batavia
1756,85956.0,Opium,,Bengalen,Batavia,Batavia
1756,39.519999999999996,Cinnamon,Batavia,Batavia,,Java's Noordoostkust
1756,187.72,Cinnamon,Arakan en Pegu,Birma,Colombo,Ceylon
1756,6710.99,Silk,,Bengalen,Delft,Republiek
1756,9163.7,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1756,2510.508,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1756,9262.5,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1756,576254.952,Pepper,Batavia,Batavia,Hoorn,Republiek
1756,4124.9,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1756,555.75,Pepper,Japara,Java's Noordoostkust,Batavia,Batavia
1756,1383.2,Pepper,Surabaja,Java's Noordoostkust,Batavia,Batavia
1756,5248.75,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1756,3272.75,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1756,942593.002,Pepper,Batavia,Batavia,Amsterdam,Republiek
1756,476311.7125,Pepper,Bandjarmasin,Bandjarmasin,Batavia,Batavia
1756,759.772,Nutmeg,Gamron,Perzië,Kharg,Perzië
1756,3890.25,Pepper,Cheribon,Cheribon,Batavia,Batavia
1756,4940.0,Pepper,Batavia,Batavia,Bimlipatam,Coromandel
1756,1236358.5,Pepper,Bantam,Bantam,Batavia,Batavia
1756,7553.754,Pepper,Padang,Sumatra's Westkust,Batavia,Batavia
1756,362902.27999999997,Pepper,Palembang,Palembang,Batavia,Batavia
1756,4969.146,Cloves,Batavia,Batavia,Surat,Surat
1756,7413.458,Cloves,Batavia,Batavia,Kharg,Perzië
1756,1668.238,Cloves,Batavia,Batavia,Muscat,Perzië
1756,1237.47,Cloves,Batavia,Batavia,Kanton,China
1756,148200.0,Pepper,Batavia,Batavia,Colombo,Ceylon
1756,105.3455,Nutmeg,Galle,Ceylon,Batavia,Batavia
1756,76.076,Nutmeg,Batavia,Batavia,Semarang,Java's Noordoostkust
1756,74.1,Nutmeg,Batavia,Batavia,Semarang,Java's Noordoostkust
1756,8892.0,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1756,10270.26,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1756,36788.18,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1756,1.5,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1756,1.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1756,9262.5,Nutmeg,Batavia,Batavia,Delft,Republiek
1756,5760.534,Silk,,Bengalen,Rotterdam,Republiek
1756,0.5,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1756,736.06,Nutmeg,Batavia,Batavia,Malakka,Malakka
1756,49.4,Nutmeg,Batavia,Batavia,Palembang,Palembang
1756,4943.458,Nutmeg,Batavia,Batavia,,Bengalen
1756,15295.228,Nutmeg,Batavia,Batavia,Surat,Surat
1756,4938.518,Nutmeg,Batavia,Batavia,,Malabar
1756,2461.602,Nutmeg,Batavia,Batavia,Kharg,Perzië
1756,76.076,Nutmeg,Batavia,Batavia,Muscat,Perzië
1756,1650.948,Nutmeg,Batavia,Batavia,Muscat,Perzië
1756,1204.372,Nutmeg,Batavia,Batavia,Kanton,China
1756,4928.638,Nutmeg,Batavia,Batavia,Danda Rajapur,Surat
1756,15697.344,Nutmeg,Arakan en Pegu,Birma,Colombo,Ceylon
1756,8400.0,Silk,Batavia,Batavia,Kharg,Perzië
1756,0.5,Nutmeg,Batavia,Batavia,Delft,Republiek
1756,18503.757999999998,Sugar,,Ceylon,Amsterdam,Republiek
1756,9510.982,Sugar,,Ceylon,Zeeland,Republiek
1756,185.25,Pepper,Batavia,Batavia,,Timor
1756,988.0,Pepper,Batavia,Batavia,Banda-Neira,Banda
1756,74100.0,Pepper,,Bengalen,Delft,Republiek
1756,74100.0,Pepper,,Bengalen,Rotterdam,Republiek
1756,74100.0,Pepper,,Bengalen,Zeeland,Republiek
1756,355268.498,Pepper,,Malabar,Batavia,Batavia
1756,166457.252,Pepper,,Ceylon,Zeeland,Republiek
1756,148200.0,Pepper,,Bengalen,Amsterdam,Republiek
1756,49513.62,Sugar,Batavia,Batavia,Nagasaki,Japan
1756,1185.6,Sugar,Batavia,Batavia,,Sumatra's Westkust
1756,1976.0,Sugar,Batavia,Batavia,Delft,Republiek
1756,4940.0,Sugar,Batavia,Batavia,Zeeland,Republiek
1756,11362.0,Sugar,Batavia,Batavia,Amsterdam,Republiek
1756,2470.0,Sugar,Batavia,Batavia,Hoorn,Republiek
1756,1976.0,Sugar,Batavia,Batavia,Enkhuizen,Republiek
1756,1554.124,Sugar,Batavia,Batavia,Banda-Neira,Banda
1756,39845.546,Sugar,Batavia,Batavia,Nagapattinam,Coromandel
1756,571781.782,Pepper,,Malabar,Galle,Ceylon
1756,5091.164,Pepper,Arakan en Pegu,Birma,Colombo,Ceylon
1756,567703.904872,Pepper,,Ceylon,Amsterdam,Republiek
1756,494.0,Pepper,Batavia,Batavia,Kharg,Perzië
1756,55408.522,Sugar,Batavia,Batavia,Danda Rajapur,Surat
1756,17218.864,Sugar,Batavia,Batavia,Muscat,Perzië
1756,148596.682,Sugar,Batavia,Batavia,Kharg,Perzië
1756,55504.358,Sugar,Batavia,Batavia,Gamron,Perzië
1756,17758.311999999998,Sugar,Batavia,Batavia,,Malabar
1756,76918.27,Sugar,Batavia,Batavia,Surat,Surat
1756,185.25,Pepper,Batavia,Batavia,Hoorn,Republiek
1756,119152.8,Pepper,Batavia,Batavia,Rotterdam,Republiek
1756,15045.264,Sugar,Batavia,Batavia,Colombo,Ceylon
1756,247.0,Pepper,Batavia,Batavia,Rotterdam,Republiek
1756,395744.882,Pepper,Batavia,Batavia,Zeeland,Republiek
1756,617.5,Pepper,Batavia,Batavia,Zeeland,Republiek
1756,121524.0,Pepper,Batavia,Batavia,Delft,Republiek
1756,185.25,Pepper,Batavia,Batavia,Delft,Republiek
1756,1482.0,Pepper,Batavia,Batavia,Malakka,Malakka
1756,988.0,Pepper,Batavia,Batavia,Amboina,Amboina
1756,39520.0,Pepper,Batavia,Batavia,Nagasaki,Japan
1756,372970.0,Pepper,Batavia,Batavia,,Bengalen
1756,142382.162,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1756,1066.546,Sugar,Batavia,Batavia,Jagannathpur,Coromandel
1756,1976.0,Sugar,Batavia,Batavia,Rotterdam,Republiek
1756,40375.608,Cinnamon,Galle,Ceylon,Batavia,Batavia
1756,2987.712,Cloves,Batavia,Batavia,Pulicat,Coromandel
1756,4945.434,Cloves,Batavia,Batavia,Bimlipatam,Coromandel
1756,484.614,Cloves,Batavia,Batavia,Colombo,Ceylon
1756,308284.158,Cloves,Amboina,Amboina,Batavia,Batavia
1756,600.21,Cloves,Padang,Sumatra's Westkust,Batavia,Batavia
1756,5965.05,Cloves,Batavia,Batavia,Jagannathpur,Coromandel
1756,98800.0,Cloves,Batavia,Batavia,Amsterdam,Republiek
1756,3272.256,Cloves,Gamron,Perzië,Kharg,Perzië
1756,39.519999999999996,Cloves,Batavia,Batavia,Semarang,Java's Noordoostkust
1756,4956.796,Cloves,Batavia,Batavia,Danda Rajapur,Surat
1756,51.376,Cloves,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1756,1138.67,Cloves,Gamron,Perzië,Muscat,Perzië
1756,12350.0,Cloves,Batavia,Batavia,Hoorn,Republiek
1756,12350.0,Cloves,Batavia,Batavia,Enkhuizen,Republiek
1756,2959.06,Cloves,Batavia,Batavia,,Malabar
1756,497.952,Cloves,Batavia,Batavia,,Bengalen
1756,13900.172,Cloves,Batavia,Batavia,Surat,Surat
1756,5191.94,Cloves,Batavia,Batavia,,Bengalen
1756,12350.0,Cloves,Batavia,Batavia,Rotterdam,Republiek
1756,98.8,Cloves,Batavia,Batavia,Palembang,Palembang
1756,4460.326,Cloves,Batavia,Batavia,Nagasaki,Japan
1756,49400.0,Cloves,Batavia,Batavia,Zeeland,Republiek
1756,1510.652,Cloves,Batavia,Batavia,Malakka,Malakka
1756,12350.0,Cloves,Batavia,Batavia,Delft,Republiek
1758,19760.0,Cinnamon,,Ceylon,Hoorn,Republiek
1758,19760.0,Cinnamon,,Ceylon,Enkhuizen,Republiek
1758,59280.0,Cinnamon,,Ceylon,Zeeland,Republiek
1758,118853.93,Cinnamon,,Ceylon,Amsterdam,Republiek
1758,39.519999999999996,Cinnamon,Batavia,Batavia,Banda-Neira,Banda
1758,39.519999999999996,Cinnamon,Batavia,Batavia,Ternate,Ternate
1758,39.519999999999996,Cinnamon,Batavia,Batavia,,Timor
1758,23914.342399999998,Tea,Batavia,Batavia,Amsterdam,Republiek
1758,133797.43,Tea,Batavia,Batavia,Rotterdam,Republiek
1758,19760.0,Cinnamon,,Ceylon,Rotterdam,Republiek
1758,79.03999999999999,Cinnamon,Batavia,Batavia,,Bengalen
1758,2055.04,Cinnamon,Kharg,Perzië,Batavia,Batavia
1758,39.519999999999996,Cinnamon,Batavia,Batavia,Semarang,Java's Noordoostkust
1758,19760.0,Cinnamon,,Ceylon,Delft,Republiek
1758,1022.58,Cloves,Batavia,Batavia,Jagannathpur,Coromandel
1758,355.68,Cinnamon,,Malabar,Batavia,Batavia
1758,3464.422,Cloves,Batavia,Batavia,Bimlipatam,Coromandel
1758,3014.388,Cloves,Batavia,Batavia,,Malabar
1758,11115.0,Cloves,Batavia,Batavia,Delft,Republiek
1758,2472.47,Cloves,Batavia,Batavia,Pulicat,Coromandel
1758,11115.0,Cloves,Batavia,Batavia,Enkhuizen,Republiek
1758,11115.0,Cloves,Batavia,Batavia,Hoorn,Republiek
1758,551930.8859999999,Cloves,Amboina,Amboina,Batavia,Batavia
1758,88920.0,Cloves,Batavia,Batavia,Amsterdam,Republiek
1758,49.4,Cloves,Amboina,Amboina,Banda-Neira,Banda
1758,247.0,Cloves,Amboina,Amboina,Ternate,Ternate
